id_cliente;id_pedido;id_motivo_devolucao;quantidade;dt_devolucao
32848;306789;3;1;26/08/2024
128188;88161;3;4;04/04/2024
120152;89272;6;2;29/09/2024
173255;301697;3;2;08/04/2024
2918;41801;7;4;11/05/2024
117821;348704;4;2;13/07/2024
137980;40957;2;4;22/08/2024
15588;166076;9;2;02/07/2024
160279;45946;6;4;09/05/2024
186484;343737;8;1;04/04/2024
67128;88218;3;5;24/01/2024
44557;20304;5;4;11/09/2024
110877;251047;4;2;24/06/2024
71777;243358;4;5;28/04/2024
145801;92836;6;1;25/09/2024
107008;137843;5;4;24/09/2024
50522;277326;5;5;22/08/2024
67646;207250;4;1;06/07/2024
109250;100377;4;5;23/04/2024
8067;295536;6;4;24/01/2024
87872;193885;9;1;04/03/2024
97723;93033;8;4;21/01/2024
132868;56969;8;1;31/05/2024
176417;122346;5;1;09/03/2024
184749;125385;6;3;06/02/2024
133231;143846;9;4;11/02/2024
147416;119750;8;2;12/07/2024
74269;193151;8;2;21/03/2024
35093;274949;7;3;05/09/2024
192259;95302;3;4;02/02/2024
36970;254721;8;4;29/01/2024
181198;228746;4;4;27/09/2024
47134;110527;6;3;22/01/2024
35130;100144;4;1;01/01/2024
20258;318622;6;5;14/06/2024
122404;16428;7;1;17/07/2024
169712;268704;4;4;25/04/2024
76392;296540;3;1;22/01/2024
53386;190192;3;5;16/10/2024
52308;195939;8;5;12/08/2024
90299;259328;2;4;20/05/2024
86350;189246;7;4;03/02/2024
110964;37905;5;4;27/04/2024
2929;269700;3;2;02/02/2024
487;58267;9;3;07/11/2024
185766;201301;9;5;17/08/2024
45419;95494;8;5;19/05/2024
3632;118010;7;5;22/01/2024
133492;298283;4;3;08/10/2024
97745;250392;9;3;03/02/2024
7461;170818;6;2;04/07/2024
124223;162742;3;4;13/08/2024
141110;39702;3;5;03/11/2024
187707;119669;5;5;27/05/2024
131871;161232;3;1;18/08/2024
23024;151018;6;2;04/01/2024
186304;21563;2;1;23/03/2024
93751;267514;7;2;24/03/2024
17446;337944;8;1;03/08/2024
160677;334713;2;2;17/06/2024
77417;128416;3;1;30/10/2024
164955;168651;9;1;17/04/2024
142949;292684;9;5;29/05/2024
19688;138110;1;3;14/04/2024
22501;36447;3;5;10/06/2024
174154;87113;8;5;24/01/2024
127202;161833;9;5;05/08/2024
63383;108804;1;4;24/02/2024
193981;20305;6;4;04/11/2024
40119;63334;7;3;27/03/2024
89703;282829;7;5;16/09/2024
162715;122749;5;1;27/01/2024
7778;227169;3;2;13/08/2024
160652;94957;7;3;07/05/2024
76452;192156;6;5;17/03/2024
21556;135240;4;4;22/07/2024
166123;313892;6;5;12/02/2024
8002;337471;9;1;31/01/2024
72035;225027;7;1;14/07/2024
40510;140146;2;4;06/02/2024
47367;137220;7;3;15/11/2024
23291;247667;6;4;22/08/2024
189825;172587;2;3;04/06/2024
192694;101471;3;5;01/01/2024
174294;298282;7;2;14/04/2024
121083;278048;8;5;17/01/2024
73737;108300;5;4;07/04/2024
56694;223382;1;2;09/11/2024
69244;197279;1;5;17/10/2024
102229;127061;7;4;16/09/2024
148232;20635;5;3;18/03/2024
68056;1506;7;4;26/06/2024
22781;254721;4;1;18/04/2024
135236;106649;3;3;10/07/2024
124008;263851;2;2;11/04/2024
23842;131223;4;5;11/04/2024
168065;280126;1;2;13/05/2024
51372;230452;3;5;11/03/2024
68287;206020;4;3;15/02/2024
179648;69902;8;1;30/10/2024
120459;343250;7;1;03/02/2024
84831;202518;1;5;11/09/2024
23041;326093;6;5;29/09/2024
43738;129082;2;5;02/07/2024
41622;123484;2;4;26/01/2024
105044;174109;8;5;27/07/2024
136166;272562;9;4;18/05/2024
55220;27714;1;5;28/06/2024
156638;188240;4;2;27/01/2024
188489;59161;7;3;03/02/2024
63793;2857;3;5;12/09/2024
127250;276671;5;2;21/03/2024
138941;342571;4;4;25/08/2024
60446;183021;3;3;08/08/2024
129126;32618;4;3;05/01/2024
101005;115689;8;4;08/09/2024
74498;322937;1;1;17/01/2024
190083;255310;6;1;28/05/2024
138087;258706;5;2;26/01/2024
81531;67144;5;1;11/07/2024
25632;196307;3;2;19/08/2024
79079;116815;7;4;19/01/2024
36622;316392;4;2;24/05/2024
66433;243113;6;1;22/05/2024
43001;17506;6;1;16/06/2024
88347;100180;8;3;11/08/2024
116577;314749;1;4;09/01/2024
98386;328385;8;3;29/09/2024
30068;217607;7;1;04/09/2024
160351;93955;1;1;23/09/2024
6500;289961;1;2;21/03/2024
183530;96300;4;1;07/08/2024
21482;344822;4;4;23/05/2024
23871;221383;5;1;23/06/2024
185239;167205;3;2;23/01/2024
108238;325380;8;4;28/01/2024
120284;197469;1;3;28/04/2024
83268;171616;4;1;11/05/2024
59477;335364;3;5;18/07/2024
175358;158161;4;1;05/02/2024
178240;323328;7;4;07/06/2024
129348;4480;6;1;20/01/2024
190619;249346;7;4;16/03/2024
29024;72822;8;2;12/09/2024
120471;158138;6;1;11/09/2024
129137;44999;6;1;02/11/2024
175586;193632;9;1;26/04/2024
16455;36082;5;3;31/03/2024
79602;62507;7;2;08/11/2024
191765;340200;6;5;21/03/2024
6587;3807;4;5;27/09/2024
10838;277506;8;3;05/03/2024
156742;78013;7;2;26/03/2024
57766;82740;2;3;23/09/2024
149736;236473;4;1;21/03/2024
82769;321729;5;4;24/10/2024
47339;37491;7;3;24/06/2024
54151;159876;3;1;19/06/2024
190334;203748;2;1;18/05/2024
119343;319510;3;3;25/02/2024
188965;95774;3;5;07/08/2024
15519;298111;7;1;14/01/2024
91810;5038;7;1;17/09/2024
37306;211837;8;3;21/03/2024
62163;122699;9;3;04/10/2024
178661;146699;1;2;09/04/2024
139136;246393;1;5;30/01/2024
17459;295333;8;4;03/01/2024
29475;14465;5;3;22/03/2024
167161;112742;7;4;11/06/2024
152198;185677;3;4;12/10/2024
24309;54450;6;5;05/10/2024
194458;197729;6;4;13/10/2024
80790;80555;1;5;25/08/2024
83438;293549;1;5;07/01/2024
164331;219583;4;3;03/06/2024
143237;130332;5;4;07/11/2024
63840;332195;3;5;15/02/2024
10191;126363;7;1;16/02/2024
154929;232719;7;1;04/05/2024
160072;69180;7;4;12/02/2024
138811;92013;7;2;13/10/2024
112846;69827;3;1;04/04/2024
158716;186431;7;4;14/03/2024
157840;301079;1;5;27/07/2024
60920;137967;8;1;22/09/2024
154151;194486;2;2;07/03/2024
101013;83635;1;3;16/04/2024
48258;33156;6;4;22/03/2024
75287;164659;5;1;17/07/2024
17426;163440;7;3;11/04/2024
154353;8054;9;5;24/01/2024
181590;263937;5;5;04/08/2024
110105;169606;1;5;03/01/2024
14618;26041;6;1;28/03/2024
174200;307426;5;3;18/01/2024
77559;159601;9;1;24/01/2024
60268;277894;5;3;21/04/2024
24224;111555;8;2;04/06/2024
103794;228913;9;2;25/10/2024
154650;270072;6;3;09/09/2024
60806;263447;2;1;01/04/2024
12702;78246;1;1;25/02/2024
24619;282933;4;3;07/07/2024
177930;157467;6;2;10/11/2024
86272;318197;1;3;14/04/2024
104789;336855;8;4;23/04/2024
102155;237363;2;2;30/07/2024
175626;280120;9;4;08/02/2024
66976;75105;6;4;07/02/2024
71661;296470;6;4;12/06/2024
42569;198193;7;1;14/07/2024
62663;78984;6;5;16/04/2024
190421;72814;2;1;30/10/2024
144737;90298;6;3;06/08/2024
193619;345963;5;1;15/08/2024
162652;71937;8;2;13/06/2024
119886;50415;1;5;27/04/2024
119224;17522;1;2;21/02/2024
161505;149093;3;2;30/06/2024
138247;131945;5;5;01/01/2024
131172;313219;7;5;29/03/2024
10218;341451;1;3;19/02/2024
143753;39683;8;3;22/10/2024
189194;182214;1;3;24/02/2024
122387;196466;7;3;24/09/2024
44550;92327;2;2;11/11/2024
119838;70363;4;2;13/01/2024
94495;201517;2;4;19/05/2024
118460;305727;8;1;29/08/2024
155910;75256;9;4;06/11/2024
169984;220605;6;5;09/05/2024
128999;51335;7;3;07/06/2024
189184;44606;3;5;02/04/2024
180159;286660;7;4;04/05/2024
76593;78848;5;4;09/11/2024
43347;343136;3;5;11/02/2024
12602;229982;4;3;04/02/2024
176483;295978;9;5;30/10/2024
150115;8519;2;3;07/06/2024
82947;214221;9;3;20/10/2024
15646;221147;7;4;12/10/2024
117483;14667;3;4;09/10/2024
49209;309696;1;2;29/06/2024
94314;21957;1;3;04/03/2024
118121;126178;8;4;29/03/2024
113243;132361;5;4;26/02/2024
25518;309164;2;2;01/06/2024
61959;16014;4;1;19/03/2024
126660;250900;1;3;09/09/2024
67980;326727;5;1;14/09/2024
98833;195892;3;4;29/02/2024
58667;169545;3;5;28/06/2024
47682;208433;8;3;23/07/2024
40458;246155;1;3;05/06/2024
14985;236588;4;2;22/09/2024
4685;70763;8;5;26/04/2024
1942;250630;1;4;24/09/2024
189018;215028;7;2;14/03/2024
106023;324869;4;3;07/03/2024
140946;191608;3;4;29/04/2024
11835;24134;9;4;18/05/2024
11973;57743;9;5;26/08/2024
49007;257099;7;2;11/11/2024
177484;186380;7;5;28/07/2024
29791;44466;6;1;10/04/2024
174321;122941;9;4;01/04/2024
56927;79144;1;3;13/07/2024
133979;164767;9;5;11/04/2024
64544;289292;2;3;24/06/2024
159082;172118;5;4;16/05/2024
21978;254816;3;5;25/10/2024
54707;192210;2;2;12/03/2024
80312;191509;7;2;24/03/2024
73077;312185;9;1;16/07/2024
160901;159972;2;5;17/03/2024
22986;347554;7;4;24/09/2024
172644;143656;2;5;30/07/2024
61206;24500;3;1;30/03/2024
52001;32645;7;2;02/07/2024
135828;192494;5;3;06/04/2024
36601;154621;5;4;04/03/2024
37773;119909;6;5;14/06/2024
124326;124982;1;3;17/08/2024
125315;11940;5;2;04/09/2024
57592;205898;7;1;03/08/2024
127491;329320;9;5;27/07/2024
49621;133880;5;5;31/03/2024
96965;182412;8;5;10/10/2024
161666;315823;7;5;17/05/2024
123866;49498;8;2;17/03/2024
172306;296746;5;4;11/08/2024
165227;345806;3;1;18/10/2024
88708;224960;6;2;08/04/2024
127019;302998;8;2;11/05/2024
73355;105512;9;4;01/05/2024
139065;289576;6;4;27/05/2024
134026;8813;4;1;12/03/2024
178234;288512;8;2;24/09/2024
109597;158130;6;1;22/05/2024
192210;222586;6;3;09/11/2024
101109;256824;4;3;20/09/2024
57398;222594;5;3;07/05/2024
112097;261423;8;3;09/03/2024
101218;71591;7;1;02/08/2024
160091;346272;7;3;25/08/2024
38741;27967;3;4;31/07/2024
138319;82755;2;3;05/03/2024
143432;54504;3;3;13/10/2024
54563;284730;8;4;07/07/2024
79009;149141;1;4;21/01/2024
130627;13741;9;4;06/02/2024
12814;335447;3;4;07/04/2024
63068;290660;9;2;22/10/2024
8960;315212;5;5;10/09/2024
168659;153353;1;3;10/10/2024
181297;66083;6;5;18/01/2024
186942;322676;2;3;10/07/2024
70902;276717;2;4;08/01/2024
171297;110006;3;2;09/10/2024
68647;57018;6;3;29/10/2024
98063;268692;8;3;27/04/2024
56776;323799;5;2;08/07/2024
26630;41919;6;2;30/01/2024
181848;48081;3;2;10/11/2024
125146;102160;2;5;11/09/2024
92394;187477;3;5;12/06/2024
23821;202879;7;2;19/07/2024
13997;286790;5;5;16/09/2024
118330;251382;3;1;09/07/2024
49008;32843;8;4;15/02/2024
140995;269564;3;4;30/04/2024
66523;61996;3;1;25/05/2024
9046;29823;3;1;26/08/2024
19249;139332;3;2;03/04/2024
118710;275902;4;2;27/05/2024
131235;81542;2;4;13/11/2024
140393;36608;2;2;01/02/2024
125853;20764;2;1;07/09/2024
136979;102489;4;4;23/06/2024
31840;173648;1;4;13/11/2024
193069;227112;9;4;21/03/2024
84471;143484;5;3;10/01/2024
73297;100313;4;1;05/04/2024
97113;109761;1;4;27/03/2024
76487;12911;1;4;11/03/2024
48595;165565;1;2;18/08/2024
57597;325949;3;4;28/03/2024
88408;176919;6;4;30/05/2024
154145;190174;5;1;11/05/2024
144965;231968;5;3;15/11/2024
79480;129176;5;2;11/04/2024
5376;100427;9;3;28/08/2024
30978;132514;4;2;19/10/2024
184412;288855;8;2;21/05/2024
169548;291137;5;1;27/01/2024
40540;15478;4;3;06/03/2024
151568;313652;8;5;30/05/2024
6216;14944;2;1;10/01/2024
76063;148412;2;2;13/06/2024
188244;237638;4;3;07/05/2024
139924;129074;8;1;01/08/2024
61511;64449;5;3;05/01/2024
71413;11601;2;3;18/01/2024
57703;60629;6;3;28/07/2024
19199;262070;4;1;02/05/2024
152876;22858;5;3;14/02/2024
85399;166031;6;3;09/01/2024
55603;230299;5;1;16/06/2024
16053;170767;7;2;31/01/2024
158260;149150;3;3;03/06/2024
140296;303244;9;4;28/09/2024
172499;307059;5;5;28/04/2024
186595;86162;7;4;26/02/2024
88134;22976;9;4;21/03/2024
138362;139743;4;2;21/02/2024
174820;193870;2;2;02/03/2024
116799;97050;6;5;20/01/2024
34502;268323;3;3;05/02/2024
128360;348891;3;5;10/10/2024
142682;101847;3;5;26/02/2024
55011;261085;4;2;12/02/2024
61226;82735;7;2;10/10/2024
141410;155204;5;1;30/03/2024
44333;34035;3;2;03/06/2024
11832;258064;5;3;22/04/2024
126042;290675;6;2;10/03/2024
145896;210361;4;5;27/02/2024
57714;248393;9;3;07/02/2024
103972;264422;2;1;21/10/2024
14545;328506;5;1;17/10/2024
192897;296416;2;1;28/03/2024
166393;66354;5;3;05/03/2024
126296;201035;9;1;31/05/2024
170677;12675;1;3;30/07/2024
130373;62211;6;4;17/01/2024
103640;134580;6;1;08/06/2024
128164;126552;4;5;05/03/2024
143818;303653;3;1;15/11/2024
130883;324783;9;2;23/03/2024
74348;109930;8;2;29/07/2024
192095;209441;2;4;31/07/2024
69990;9112;2;4;10/10/2024
68106;167163;2;3;18/06/2024
47346;122625;9;4;10/06/2024
69903;175659;5;1;10/06/2024
116222;16718;6;1;04/03/2024
3665;194908;5;1;06/01/2024
35071;195341;7;2;24/04/2024
157612;25434;9;4;20/05/2024
77609;74233;4;5;02/08/2024
131184;66480;8;3;10/09/2024
136702;240032;9;4;24/07/2024
148415;96412;2;3;31/03/2024
58308;304664;5;4;16/09/2024
91791;129474;4;2;06/05/2024
143686;14438;1;2;09/01/2024
138214;279505;4;3;02/07/2024
72816;273507;4;1;27/08/2024
97829;599;1;1;15/10/2024
160382;66922;7;4;17/08/2024
164930;194345;1;2;17/08/2024
97147;300009;8;1;14/09/2024
103960;342930;4;5;16/04/2024
133319;22432;4;5;11/07/2024
155835;53103;3;1;15/10/2024
35479;201340;2;2;01/04/2024
116752;118628;6;3;24/02/2024
130874;184901;4;5;11/03/2024
46338;55802;8;5;27/02/2024
181651;162265;3;2;03/09/2024
16247;45732;5;4;25/05/2024
82854;238483;8;5;26/05/2024
194521;295933;1;1;10/09/2024
75248;104017;9;3;27/06/2024
57848;245133;8;1;09/11/2024
173283;328791;7;2;11/04/2024
25165;122898;3;1;29/06/2024
146012;62318;8;4;12/06/2024
28003;280672;5;1;18/09/2024
9100;88209;4;5;18/06/2024
67894;169586;3;5;30/08/2024
194369;32374;9;1;14/08/2024
112291;275979;8;4;29/02/2024
169418;205190;8;3;17/10/2024
99446;175474;3;4;23/09/2024
87215;59228;3;3;09/07/2024
30239;163221;7;4;20/09/2024
8360;163454;2;3;22/08/2024
16461;332921;1;1;01/08/2024
46231;131599;7;2;27/09/2024
18341;307059;6;4;16/02/2024
100849;12906;3;3;30/03/2024
40502;123881;9;4;03/05/2024
152567;101166;6;4;19/02/2024
93527;210250;6;4;16/06/2024
75991;184390;2;3;14/04/2024
181136;276156;4;3;28/08/2024
117454;330126;6;4;25/07/2024
105502;30692;5;5;13/10/2024
8650;109677;6;2;05/05/2024
15507;106754;4;3;10/09/2024
158190;278743;6;3;08/06/2024
189226;341192;2;5;19/01/2024
10081;249201;4;4;18/02/2024
152609;306225;9;1;27/08/2024
131879;20835;6;1;13/09/2024
69900;65398;4;5;01/10/2024
68121;38846;4;1;19/09/2024
124621;116460;2;5;05/01/2024
151973;194911;9;1;10/05/2024
87438;228991;4;4;18/07/2024
78823;164876;8;1;03/08/2024
10838;91086;9;3;23/05/2024
164081;324762;9;5;05/05/2024
17938;261581;6;5;23/05/2024
82175;175321;9;4;02/04/2024
42149;112802;6;4;14/07/2024
36415;184965;1;1;11/08/2024
183187;248970;6;4;19/07/2024
9386;118341;9;1;28/10/2024
60698;279859;5;1;26/07/2024
56569;244085;5;3;02/08/2024
155940;251807;1;1;17/03/2024
113350;64540;2;4;04/05/2024
182627;227369;3;5;16/06/2024
64796;278794;1;1;16/08/2024
160856;190538;6;1;14/04/2024
22446;136551;4;2;17/01/2024
86897;95392;3;4;09/05/2024
10981;152894;7;4;28/03/2024
179647;103967;1;1;01/08/2024
114733;157592;9;1;13/11/2024
89536;120676;5;3;10/06/2024
133520;36843;4;1;02/11/2024
128933;53632;9;5;12/11/2024
162025;122683;3;5;02/04/2024
158439;131111;1;3;06/01/2024
127383;118097;4;3;27/08/2024
14264;163414;3;2;06/04/2024
111235;130928;5;2;15/09/2024
190463;309023;4;4;15/05/2024
152464;70663;1;5;27/02/2024
12657;201347;1;5;08/03/2024
89241;235220;8;4;25/04/2024
99914;273159;4;3;15/06/2024
155607;27526;8;2;06/08/2024
33255;184557;6;2;04/04/2024
61777;259861;9;4;20/01/2024
131451;52386;5;5;13/09/2024
121453;326528;5;1;06/10/2024
1502;18909;1;2;20/03/2024
176561;199975;8;2;22/06/2024
138559;4555;6;2;28/04/2024
53910;94868;3;5;04/05/2024
30003;280740;2;2;07/07/2024
2503;45970;8;1;14/08/2024
170992;19865;5;1;18/09/2024
48089;43102;4;3;24/08/2024
186323;257429;7;2;10/07/2024
172089;106724;3;3;20/07/2024
64974;333717;9;4;12/10/2024
46823;1559;5;2;20/03/2024
186703;110624;3;3;26/02/2024
126895;166771;5;1;01/09/2024
94464;304985;1;4;31/10/2024
194501;26824;2;2;03/10/2024
15137;266048;2;5;23/07/2024
99030;86330;3;3;02/11/2024
58067;117277;5;2;15/09/2024
76869;340103;4;1;13/04/2024
132723;211005;8;5;09/01/2024
99333;113683;7;1;29/04/2024
133995;245931;9;4;25/02/2024
181770;203798;6;2;20/04/2024
10964;179946;2;1;04/02/2024
193693;62192;2;2;11/11/2024
175520;227467;3;3;27/06/2024
68073;246578;2;4;29/01/2024
53859;117773;4;3;19/08/2024
173736;68544;6;2;31/08/2024
126270;99101;7;4;28/09/2024
111756;192333;1;3;19/10/2024
191795;263583;1;5;05/06/2024
158476;204595;3;3;13/03/2024
121277;31994;3;3;06/01/2024
119266;163554;1;3;05/01/2024
32384;247635;6;4;28/10/2024
116784;156142;8;5;11/05/2024
133355;276436;2;2;18/07/2024
126905;62352;7;3;11/03/2024
136302;316660;3;5;14/11/2024
24579;129442;2;3;28/07/2024
71829;109139;9;5;22/04/2024
91477;146787;3;2;05/05/2024
183521;150078;7;5;20/02/2024
99747;572;3;2;21/10/2024
173404;318712;9;1;05/08/2024
64255;269873;9;5;02/11/2024
31653;232882;8;5;09/03/2024
26824;32901;3;3;03/11/2024
144290;235288;8;1;28/09/2024
54926;342069;5;3;03/05/2024
171054;21539;3;3;09/04/2024
40547;274391;4;4;12/04/2024
111135;17710;4;2;21/04/2024
136035;346223;1;3;11/04/2024
120160;347453;9;4;16/01/2024
10522;245663;5;3;22/07/2024
103915;138483;6;1;06/07/2024
33047;10680;8;5;15/04/2024
13109;194206;3;1;13/03/2024
41597;168994;9;2;05/01/2024
166863;302412;5;4;29/03/2024
171315;104643;3;5;07/09/2024
17348;251976;5;1;11/11/2024
80014;42691;6;4;29/09/2024
102106;119900;8;2;07/07/2024
140732;233159;6;5;17/05/2024
43222;266289;1;1;21/07/2024
103143;155959;5;2;13/07/2024
35130;294196;1;1;05/05/2024
114167;134658;1;4;16/05/2024
19801;244520;2;5;21/04/2024
173240;73860;7;1;12/05/2024
116834;221209;1;4;01/05/2024
85487;240767;6;2;15/06/2024
174950;190098;5;3;24/01/2024
168320;289876;5;4;24/06/2024
163291;225712;6;3;07/07/2024
97311;12116;5;4;03/08/2024
29845;287804;7;2;15/06/2024
14681;112521;1;4;22/10/2024
4699;142780;7;4;25/07/2024
33809;174239;5;5;06/03/2024
183076;84879;5;1;06/02/2024
111842;304421;1;4;12/08/2024
148265;163584;2;2;10/08/2024
17116;274760;4;4;23/01/2024
141323;208672;9;5;21/04/2024
73863;88006;1;4;12/04/2024
10875;302340;1;1;01/11/2024
187203;4277;4;4;07/02/2024
137740;277988;8;2;21/08/2024
73628;290127;9;3;26/06/2024
15190;343958;2;1;25/10/2024
132242;262831;4;1;03/06/2024
71307;202293;6;4;19/04/2024
34056;152721;5;1;12/05/2024
26682;66860;5;1;24/08/2024
39704;120417;3;1;28/02/2024
44907;316934;5;1;16/08/2024
150131;225418;5;4;07/04/2024
20831;154160;7;3;01/01/2024
179993;277412;7;4;29/01/2024
119999;345631;7;3;18/03/2024
169199;99914;9;3;03/03/2024
130697;107852;6;3;26/05/2024
24207;34453;8;4;02/04/2024
152707;194796;1;4;13/06/2024
53436;157561;2;5;22/02/2024
87391;229204;4;4;02/01/2024
193597;241295;7;1;03/01/2024
88680;121669;6;1;25/09/2024
20300;94103;8;3;20/09/2024
73832;86679;6;3;15/01/2024
173523;313404;3;4;08/08/2024
142077;81520;7;4;12/10/2024
139899;318642;5;5;03/03/2024
77555;294944;9;2;15/04/2024
69282;324760;7;1;16/03/2024
67499;75757;1;4;10/03/2024
140124;281805;8;4;10/04/2024
187610;110283;1;3;09/06/2024
58786;173599;8;2;25/01/2024
153554;166616;9;2;29/05/2024
53391;224400;8;5;19/01/2024
36557;150724;6;4;30/03/2024
78522;349990;7;1;11/03/2024
160246;63056;2;4;09/03/2024
155225;179438;6;1;04/11/2024
76786;341619;5;2;10/10/2024
121094;229113;5;5;24/03/2024
96183;341312;2;1;16/10/2024
53210;200629;5;5;28/03/2024
38425;200193;3;5;15/08/2024
97140;290549;7;1;29/01/2024
171979;110286;4;1;14/05/2024
92368;155406;8;4;18/05/2024
103108;215023;7;3;08/03/2024
57530;319166;8;2;16/04/2024
185404;233506;2;3;20/01/2024
77664;64236;9;1;15/07/2024
6382;59865;6;3;28/03/2024
122513;253783;8;1;31/08/2024
150637;198511;6;3;07/11/2024
69736;280429;4;2;06/10/2024
124939;44934;8;4;11/03/2024
104036;207826;2;1;28/05/2024
138883;334139;3;4;14/05/2024
176154;207615;8;5;24/01/2024
192770;115927;1;4;02/10/2024
2482;222028;2;3;25/08/2024
10474;183746;7;3;04/08/2024
136879;121320;9;3;05/06/2024
106606;84352;3;5;07/05/2024
124426;135410;7;4;27/01/2024
156136;105059;5;5;20/05/2024
17073;335536;8;1;24/08/2024
97413;268613;5;4;23/07/2024
59765;58937;7;3;05/11/2024
166364;116566;1;3;15/10/2024
20805;268259;1;3;08/06/2024
154741;13451;6;5;20/10/2024
173732;274352;4;2;20/03/2024
103896;68935;8;3;10/09/2024
10987;50075;1;1;05/07/2024
140451;266580;5;3;12/09/2024
106794;318467;8;1;30/10/2024
152198;30361;4;5;19/05/2024
81747;290970;9;2;13/09/2024
122831;309946;9;1;18/08/2024
33936;199003;1;1;10/02/2024
32970;7617;6;3;31/08/2024
29580;40528;2;1;08/10/2024
124375;241822;7;1;11/08/2024
43856;152080;1;5;27/07/2024
116062;43204;8;5;25/03/2024
182697;106681;7;4;26/09/2024
92541;54901;6;1;06/05/2024
71435;238143;9;2;18/01/2024
181942;111704;1;4;05/04/2024
95781;3470;8;5;11/09/2024
185270;209886;2;5;11/09/2024
132000;113478;6;3;10/06/2024
55938;331604;7;5;17/02/2024
47813;15368;7;1;28/05/2024
131321;204960;4;4;10/11/2024
23360;221077;6;5;28/01/2024
179731;26719;1;2;23/08/2024
61790;304904;8;4;05/02/2024
75102;238371;6;2;25/05/2024
63980;29549;1;4;18/09/2024
9188;2512;2;3;01/01/2024
133406;34435;1;2;31/07/2024
175653;66353;2;1;24/04/2024
47566;156920;2;3;08/01/2024
143691;195913;4;5;14/05/2024
192579;328293;1;3;24/05/2024
80149;98213;6;2;17/05/2024
13787;24250;7;3;25/01/2024
42168;300297;2;2;23/05/2024
176620;114096;8;1;24/08/2024
74038;201160;6;2;13/07/2024
186463;324691;9;3;27/09/2024
153265;91593;6;3;19/09/2024
64864;222662;2;2;22/06/2024
92943;342664;4;1;27/06/2024
24835;33542;3;2;28/02/2024
37019;308802;7;5;14/08/2024
56360;38644;1;4;10/04/2024
191103;306557;9;4;17/01/2024
19058;154533;2;4;13/11/2024
132355;15939;1;2;10/06/2024
85833;310660;1;5;24/01/2024
641;50098;1;4;12/10/2024
86693;343335;8;3;18/07/2024
63626;306797;1;3;21/09/2024
176075;260625;2;4;10/06/2024
43431;303748;6;2;19/07/2024
90126;108212;5;2;24/06/2024
189049;238127;9;2;26/05/2024
182174;127715;1;4;01/09/2024
185694;144567;8;2;12/07/2024
175437;228196;7;1;30/10/2024
23288;288926;5;4;08/11/2024
61543;124599;5;3;07/04/2024
78614;246414;8;4;25/07/2024
99637;305752;6;2;09/08/2024
101013;55960;3;3;04/02/2024
89017;151865;3;2;18/05/2024
136332;196374;1;4;10/11/2024
125450;232568;9;2;16/08/2024
67319;64328;6;2;01/01/2024
58626;333371;2;5;19/02/2024
57639;177523;7;3;17/03/2024
82440;195033;1;2;07/06/2024
92991;282484;4;1;30/06/2024
162934;109432;1;5;23/07/2024
141198;76312;1;3;18/08/2024
108436;161025;3;3;01/02/2024
52459;149878;9;2;13/03/2024
87958;86463;2;3;09/09/2024
148160;130352;6;4;30/06/2024
58006;51944;5;5;07/05/2024
47841;77992;1;1;03/02/2024
69901;76446;4;2;11/01/2024
11390;318913;7;1;07/01/2024
164320;232248;5;5;07/06/2024
45697;265856;5;3;17/02/2024
19588;282131;3;5;29/08/2024
186718;329885;8;3;01/04/2024
61733;304017;7;2;16/06/2024
157727;5596;9;3;09/03/2024
130687;199386;8;2;30/05/2024
158161;261095;3;5;15/04/2024
42091;227829;2;1;09/04/2024
48826;92260;8;2;03/03/2024
157001;326634;9;2;02/06/2024
89758;37045;1;2;25/04/2024
147875;312555;5;2;20/01/2024
29730;46910;2;2;24/01/2024
22325;88737;9;5;15/01/2024
55048;53999;9;5;16/08/2024
27478;135448;9;5;27/10/2024
291;170219;5;5;21/02/2024
51849;255908;7;4;22/03/2024
33610;20821;7;4;03/11/2024
181309;292382;6;3;04/01/2024
24135;289840;7;1;13/05/2024
190702;23458;1;5;29/03/2024
69297;237665;7;1;01/07/2024
99907;50516;3;3;07/10/2024
79306;11855;1;3;16/07/2024
25787;99691;5;4;22/02/2024
62271;130895;4;1;29/07/2024
135253;146014;5;1;26/10/2024
89109;294110;7;1;04/10/2024
130203;21978;7;3;23/04/2024
44380;200987;2;1;11/05/2024
125690;324461;4;5;31/10/2024
8592;187221;9;5;09/01/2024
169831;147657;6;2;16/06/2024
163735;258424;4;3;04/09/2024
18943;279665;9;3;12/11/2024
100507;294606;5;5;01/05/2024
152482;260700;5;5;06/06/2024
17691;147451;3;4;09/03/2024
86622;247826;3;1;02/02/2024
57048;32990;6;3;12/03/2024
131706;212206;9;4;05/06/2024
11889;27055;5;2;27/07/2024
56665;105618;9;5;14/09/2024
60874;200259;6;2;01/06/2024
157707;322313;7;1;31/08/2024
172100;100792;4;3;22/08/2024
24549;181635;1;5;06/02/2024
54956;298668;1;1;29/09/2024
65364;97547;3;2;11/02/2024
175625;16468;2;2;05/06/2024
14515;40771;8;2;14/06/2024
335;27034;3;3;24/09/2024
15027;289059;8;2;28/08/2024
19117;261918;3;4;18/02/2024
137189;136486;5;2;09/10/2024
156685;16320;9;4;17/01/2024
5099;36455;7;2;09/03/2024
172735;3466;7;2;09/03/2024
85409;53638;3;5;25/02/2024
103030;329914;1;4;02/03/2024
130209;29926;8;1;15/08/2024
