id_cidade;bairro
4538;Escolar 
1816;Margem Direita do Rio Braço do Norte 
1816;Margem Esquerda do Rio Braço do Norte 
4549;Centro 
4549;Vinte e Cinco de Julho 
4549;Colonial 
4549;Oxford 
4549;Cruzeiro 
4549;Alpino 
4549;Lençol 
4549;Dona Francisca 
4549;Bela Aliança 
4549;Brasília 
4549;Centenário 
4549;Progresso 
4549;Schramm 
4549;Serra Alta 
4549;Mato Preto 
4549;Boehmerwald 
4549;Industrial Sudoeste 
4549;Rio Vermelho Povoado 
4549;Rio Negro 
3814;Cristo Rei 
3814;Jardim Alvorada 
3814;Centro 
3814;Tancredo Neves 
3814;Industrial 
3814;Olaria 
3814;Balneário Pratas 
3814;Cidade Leste 
4554;Centro 
4554;Do Paulas 
4554;Rocio Pequeno 
4554;São José do Acaraí 
4554;Água Branca 
4554;Morro Grande 
4554;Rocio Grande 
4554;Das Laranjeiras 
4554;Da Reta 
4554;Do Iperoba 
4554;Do Ubatuba 
4554;Da Enseada 
4554;Da Praia Grande 
4554;Praia do Ervino 
4554;Da Vila da Glória 
4557;Centro 
4557;Santa Cruz 
4557;Santo Antonio 
4557;Porto do Itaperiú 
4557;Santa Luzia 
4560;Centro 
4560;Ponta de Baixo 
4560;Fazenda Santo Antônio 
4560;Distrito Industrial 
4560;Picadas do Sul 
4560;Flor de Nápolis 
4560;Forquilhinhas 
4560;Praia Comprida 
4560;São Luiz 
4560;Roçado 
4560;Bosque das Mansões 
4560;Potecas 
4560;Forquilhas 
4560;Sertão do Maruim 
4560;Colônia Santana 
4560;Barreiros 
4560;Nossa Senhora do Rosário 
4560;Bela Vista 
4560;Cidade Jardim de Florianópolis 
4560;Ipiranga 
4560;Pedregal 
4560;Jardim Santiago 
4560;Areias 
4560;Serraria 
4560;Campinas 
4560;Kobrasol 
4560;Real Parque 
4563;Centro 
4563;Brasília 
4563;Santa Catarina 
4563;São Francisco 
4563;Cruzeiro 
4563;Perpétuo Socorro 
4563;Progresso 
4564;Centro 
4564;Evolução 
4564;Industrial 
4564;Nossa Senhora Aparecida 
4564;Dona Jordina 
4564;Bela Vista 
4564;Encosta do Sol 
4564;Beira Rio 
4564;Madre Tereza 
4564;Parque das Acácias 
4564;Divina Providência 
4564;Santo Antônio 
4564;Km 2 
4567;Centro 
4567;Estrela 
4567;São Sebastião 
4567;Agostini 
4567;Salete 
4567;Andreatta 
4567;Cohab 
4567;São Luiz 
4567;Sagrado Coração 
4567;São Gotardo 
4567;Jardim Peperi 
4567;São Jorge 
4567;Progresso 
4567;Santa Rita 
4569;Laje de Pedra 
4569;Industrial 
4569;Centro 
4569;Belvedere 
4569;Morada do Sol 
4569;Beira Rio 
4569;Boa Vista 
4569;Palmeiras 
4571;Garghetti 
4571;Padre Lidio Martinelli 
4573;Renascer 
4573;Tereza Cristina 
4574;Centro 
4574;Raizeira 
4574;Furnas 
4574;São José 
4574;Nova Brasília 
4574;Januária 
4574;Parque das Avenidas 
4574;São Luiz 
4576;Vila Mariana 
4576;Seminário 
4576;Padre Eduardo 
4576;Doutor Victor Korder 
4576;Boa Vista 
4576;Centro 
1229;Laje Grande 
1229;Centro 
1229;Sóque 
1229;Alto da Glória 
1229;Bela Vista 
1229;Sopasta 
1229;Distrito Industrial II 
1229;Distrito Industrial I 
4585;Vila Maria 
4585;Morro da Antena 
4585;Rio Salto 
4585;Vila Nandi 
4585;Laje 
4587;Centro 
4587;Botafogo 
4587;Estação 
4587;Vila Nova 
4587;Satão 
4587;Liberdade 
4587;Cidade Alta 
4587;Jalisco 
4587;Almeida 
4587;Lorenal 
4588;Centro 
4588;Santo Antônio de Pádua 
4588;Oficinas 
4588;Morrotes 
4588;Dehon 
4588;Humaitá 
4588;Revoredo 
4588;Passagem 
4588;Vila Moema 
4588;Recife 
4588;Monte Castelo 
4588;Cruzeiro 
4588;Fábio Silva 
4588;São João Margem Esquerda 
4588;Humaitá de Cima 
4588;Vila Esperança 
4588;Campestre 
4588;Passo do Gado 
4588;São Clemente 
4588;Praia Redonda 
4588;Santa Luzia 
4588;São Cristóvão 
4588;Sertão dos Correias 
4588;São João Margem Direita 
4588;São Bernardo 
4588;São Martinho 
4588;Km 60 
4588;Bom Pastor 
4588;Guarda Margem Direita 
4588;Km 63 
4588;Rio do Pouso 
4297;Centro 
4297;Cidade Alta 
4297;Vila Manenti 
4297;Jardim das Oliveiras 
4297;São Luiz 
4297;Linha Seminário 
4297;Linha Contessi 
4297;Linha São Cristóvão 
4297;Santa Luzia 
4594;Centro 
4594;Baixada Fluminense 
4594;Das Damas 
4594;De Brida 
4594;Vila Brasília 
4594;Vila São José 
4594;Morro da Glória 
4594;Da Estação 
4594;Pirago 
4594;Da Figueira 
4594;Nova Itália 
4594;Rossetti 
4594;Barro Vermelho 
4594;De Villa 
4594;Bel Recanto 
4594;Bela Vista 
4595;União 
4595;Vila das Palmeiras 
4595;Bela Vista 
4595;Colina 
4599;Amarante 
4599;Carelli 
4599;Cidade Alta 
4599;Cetrevi 
4599;Santos Dumont 
4599;Sesi 
4599;Rio das Pedras 
4599;Portal das Videiras 
4599;Centro 
4599;Matriz 
4599;Floresta 
4599;Marafon 
4599;Alvorada 
4599;Farroupilha 
4599;Aeroporto 
4599;Santa Tereza 
4599;Dois Pinheiros 
4599;São Cristovão 
4599;Campo Experimental 
4599;Cibrazém 
4599;Panazzolo 
4599;Santa Gema 
4599;Universitário 
4599;Carboni 
4599;Nossa Senhora Aparecida 
4599;Morada do Sol 
4599;São Francisco 
4599;Oficina 
4599;Santa Lúcia 
4599;Água Verde 
4599;Vila Verde 
4599;Vila de Carli 
4600;Centro 
4600;Ribeirão Pequeno 
4600;Palmitos 
4600;Sabugueiro 
4600;Wietnã 
4600;Das Lagoas 
4602;Centro 
4602;Aparecida 
4602;Matinho 
4602;Bela Vista 
4602;Nossa Senhora de Fátima 
4602;La Salle 
4602;Veneza 
4602;Vila Sesamo 
4602;Primo Tacca 
4602;Bortolon 
4602;Dos Esportes 
4602;São Jorge 
4602;Frederico Ferronatto 
4602;Castelo Branco 
4602;João Batista Tonial 
4602;Maria Winckler 
4602;João Winckler 
4602;São Romero 
4602;Sufiatti 
4602;Monte Castelo 
4602;Vista Alegre 
4602;Santa Cruz 
4602;Nossa Senhora de Lourdes 
4602;Pinheiros 
4602;Jardim Tarumã 
4602;Colatto 
4602;Leandro 
4602;Santo Dias 
4602;São Pedro 
4604;Centro 
4604;Alvorada 
4604;Frei Bruno 
4604;Doutor Ari Lunardi 
4604;Santa Terezinha 
4604;Guarany 
4604;Germânico 
4604;Flor 
4604;Primavera 
4604;Bela Vista 
4604;Chagas 
4612;Independência 
4612;Rui Ramos 
4612;Canudos 
4612;Vila Nova 
4612;Tancredo Neves 
4612;Pedreiras 
4612;Jardim Planalto 
4612;Saudade 
4612;Medianeira 
4612;Da Lagoa 
4612;Assunção 
4612;São João 
4612;Porto dos Aguateiros 
4612;Ibirapuitã 
4612;Centenário 
4612;Promorar 
4612;Honório Lemos 
4612;Residencial Saint Pautous 
4612;Nossa Senhora da Conceição Aparecida 
4612;Doutor Romário Araújo de Oliveira 
4612;Projetado 
4612;Santo Antônio 
4612;Macedo 
4612;Restinga 
4612;Boa Vista 
4612;Vera Cruz 
4612;Liberdade 
4612;Canjiqueira 
4612;Coronel Ênio Gouveia dos Santos 
4612;Lara 
4612;Inês 
4612;Atlântida 
4612;Alberto Grande 
4612;Anita Garibaldi 
4612;Novo Lar 
4612;Kennedy 
4612;José de Abreu 
4612;Gamino 
4612;Piola 
4612;Olhos d'Água de Natal 
4612;Militar 
4612;Renascer 
4612;Oswaldo Aranha 
4612;Getúlio Vargas 
4612;Nova Brasília 
4612;Santos Dumont 
4612;Capão do Angico 
4612;Ulisses Guimarães 
4612;Favila 
4612;Palma 
4612;Balneário Caverá 
4612;Izabel 
4612;Joaquim Fonseca Milano 
4612;Emílio Zuñeda 
4612;Grande 
4612;Sepé Tiarajú 
4612;Progresso 
4612;Prado 
4612;Fronteira Oeste 
4612;Fênix 
4624;Caramuru 
4625;Centro 
4625;da Canoa 
4625;da Integração 
4625;Azaléia 
4625;da Estação 
4625;Emancipação 
4625;Campo da Brazina 
4625;Imperatriz 
4627;Bela Vista 
4627;Barra do Forqueta 
4627;Medianeira 
4627;São José 
4627;Navegantes 
4627;Centro 
4627;Rui Barbosa 
4627;Dona Rita 
4627;Dom Pedro II 
4627;Aimoré 
4627;São Caetano 
4627;Novo Horizonte 
4629;Benjamin Constant 
4629;Brasil para Cristo 
4629;Leitzke 
4629;Progresso 
4629;Cerrito 
4629;Centro 
4630;Centro 
4630;Dos Estados 
4630;Vila Pinho 
4630;Vila Doze 
4630;Poço Três 
4630;Nossa Senhora Aparecida 
4630;Collovini 
4630;Liberal 
4630;Vila Ferraz 
4630;Santa Bárbara 
4630;Alto da Bela Vista 
4630;Atafona 
4630;Vila Garcia 
4630;Princesa Isabel 
4631;Centro 
4631;Bela Vista 
4631;Mohr 
4631;Industrial 
4631;Santa Fé 
4631;São Francisco 
4631;Limberger 
4631;Felicidade 
4631;Harmonia 
4631;Rutzen 
4634;Esperança 
4638;Operário 
3943;Uruguai 
3943;Operário 
3943;Vila Nova 
3943;São Valentim 
4644;Mate Doce 
4644;Picada 
4644;Três Vendas 
4644;Pavão 
4644;Quatorze de Julho 
4644;Cidade Baixa 
4644;Centro 
4644;Tangará 
4646;Aparecida 
4646;Navegantes 
4646;Primeiro de Maio 
4646;do Pingo 
4649;São Bento 
4649;São Francisco 
4649;Licorsul 
4649;Borgo 
4649;Humaitá 
4649;Botafogo 
4649;Pomarosa 
4649;Cidade Alta 
4649;Juventude da Enologia 
4649;Maria Goretti 
4649;Centro 
4649;Progresso 
4649;São Roque 
4649;Aparecida 
4649;São Vendelino 
4649;Universitário 
4649;Conceição 
4649;Jardim Glória 
4649;Santa Rita 
4649;Santo Antão 
4649;Santa Marta 
4649;Imigrante 
4649;Fenavinho 
4649;Vila Nova 
4649;Planalto 
4649;Vinosul 
698;Centro 
698;Alto da Pedra 
698;COHAB 
698;CEEE 
698;São José 
698;Vila Pinto 
698;Vila Expedicionário 
698;Vila Fonseca 
698;Vila Conceição 
698;Vila Santa Catarina 
698;Vila da Alegria 
698;Vila Rodrigues 
698;Vila Tietbohl 
698;Vila Spinelli 
698;Vila Santa Isabel 
698;Área Industrial Sul 
698;Área Industrial Norte 
4658;Centro 
4658;Brasília 
4658;Imigrantes 
4658;Laranjeiras 
4658;Getúlio Vargas 
4658;São João 
4658;Alto da Bronze 
4658;Fazenda Barros 
4658;São Jorge 
4658;Águas Boas 
4658;Goiabeira 
4658;São Francisco 
4658;Centro Cidade Baixa 
4660;Bonfim 
4660;da Gaúcha 
4660;Francisco Wesz Filho 
4660;do Inhame 
4662;Evangélico 
4662;Santo Antônio 
4662;União 
4664;Cidade Alta 
4664;Cidade Baixa 
4664;São José 
4664;Vila Nova 
4664;Bela Vista 
4664;Vila Julieta 
4664;Vila Motta 
4664;Custódio 
4664;Regilney 
4664;Charrua 
4664;Medianeira 
4664;Santa Rita 
4664;Roberto Cardoso 
4664;Poço 5 
4667;Universitário 
4670;São João 
4672;Viégas 
4672;Jardim 
4672;Maria da Graça 
4672;Gaúcho 
4672;Jardim do Forte 
4672;Siá Juliana 
4672;General Antonio Netto 
4672;Centenário 
4672;São João 
4672;Santa Marta 
4672;Floresta 
4672;Bom Sucesso 
4672;Oliveira 
4672;Hípico 
4672;Dona Tereza 
4672;Vila Nova 
4672;Centro 
4672;Carvalho Bastos 
4672;Santa Bárbara 
4672;São José 
4672;Dr. Rosinha 
4672;Olaria 
4672;Getúlio Vargas 
4672;Parque Residencial do Arroio Duro 
4672;Cônego Luiz Walter Hanquet 
4672;Ouro Verde 
4672;São Luiz 
4672;São Pedro 
4672;São Carlos 
4676;Floresta 
4678;Alto Paulista 
4681;Centro 
4681;Esmeralda 
4681;Nova Germânia 
4681;Rincão Comprido 
4681;Marilene 
4681;Boa Vista 
4681;Princesa 
4681;Ewaldo Prass 
4681;Costa Norte 
4685;Centro 
4685;Triângulo 
4685;Dos Teixeiras 
4685;Prado 
4685;Vila Izabel 
4685;Vila Nova 
4685;Vila Fonseca 
4685;Uruguai 
4686;Industrial 
4686;Brigadeira 
4686;São Luíz 
4686;São José 
4686;Igara 
4686;Guajuviras 
4686;Mathias Velho 
4686;Harmonia 
4686;Centro 
4686;Marechal Rondon 
4686;Estância Velha 
4686;Olaria 
4686;Mato Grande 
4686;Fátima 
4686;Nossa Senhora das Graças 
4686;Niterói 
4686;Rio Branco 
4686;Ilha das Graças 
4691;Centro 
4691;Parque Fragata 
4691;Jardim América 
4691;Cerro do Estado 
4697;Centro 
4697;Aurora 
4697;Ponte Sêca 
4697;Aparecida 
4697;Planalto 
4697;Vitória 
4697;Navegantes 
4697;Vila Nova 
4697;Triângulo 
4697;Nossa Senhora de Fátima 
4700;Nossa Senhora de Fátima 
4701;Centro 
4701;Operário 
4701;Santa Rosa 
4701;São Cristóvão 
4701;Silva 
4701;São Miguel 
4701;Promorar 
4701;Neves 
4701;Santa Fé 
4701;Santa Lúcia 
4702;Exposição 
4702;São Peregrino 
4702;São Leopoldo 
4702;Panazzolo 
4702;Cristo Redentor 
4702;Salgado Filho 
4702;Esplanada 
4702;Kayser 
4702;Rio Branco 
4702;Medianeira 
4702;Cinquentenário 
4702;Marechal Floriano 
4702;Pio X 
4702;Santa Catarina 
4702;São José 
4702;Pioneiro 
4702;Universitário 
4702;Madureira 
4702;Jardim América 
4702;Nossa Senhora de Fátima 
4702;Sagrada Família 
4702;Nossa Senhora de Lourdes 
4702;Planalto 
4702;Bela Vista 
4702;Cruzeiro 
4702;Petrópolis 
4702;Jardelino Ramos 
4702;De Lazzer 
4702;Floresta 
4702;Presidente Vargas 
4702;São Cristóvão 
4702;Desvio Rizzo 
4702;Jardim Eldorado 
4702;Charqueadas 
4702;Nossa Senhora da Saúde 
4702;Por do Sol 
4702;Ana Rech 
4702;Forqueta 
4702;Galópolis 
4702;Cidade Nova 
4702;Nossa Senhora do Rosário 
4702;Interlagos 
4702;São Ciro 
4702;Santo Antônio 
4702;Serrano 
4702;Parada Cristal 
4702;Jardim das Hortências 
4702;Diamantino 
4702;São Luiz 
4702;Santa Fé 
4702;Maestra 
4702;Brandalise 
4702;Pedancino 
4702;Linha 40 
4702;Sanvitto 
4702;Samuara 
4702;São Caetano 
4702;Nossa Senhora das Graças 
4702;São Victor COHAB 
4702;São Virgílio 
4702;Santa Corona 
4702;São Giácomo 
4702;Monte Bérico 
4702;Centenário 
4702;Centro 
4705;Rio Branco 
4705;Santo Antônio 
4705;dos Arrozais 
4705;Centro 
4708;Floresta 
4709;São José 
4709;Elite 
4709;Santa Lúcia 
4709;Progresso 
4709;Centro 
4709;Fátima 
4709;Aparecida 
4710;Centro 
4710;Cruz de Malta 
4710;Vila Rosa 
4710;Parque dos Coqueiros 
4710;Parque Santa Fé 
4710;Beira Rio 
4710;Piratini 
4710;Santo Antônio 
4710;Colônia Penal 
4710;Orvisa 
4710;Sul América 
4710;São Miguel 
4710;Otília 
4713;Vila América 
4713;Vila Rica 
4713;Centro 
4713;Luiz Maria Gomes 
4713;Isolina Gomes 
4713;União 
4713;Quartel 
4713;Euzébio Izabelino Bermudez 
4729;Centro 
4729;Crespo 
4729;Panorama 
4729;Longaray 
4729;Areal 
4729;Beira Rio 
4731;Toribio Veríssimo I 
4731;Toribio Veríssimo II 
4731;Rancho do Rio Grande I 
4731;Rancho do Rio Grande II 
4731;Acelino Flores 
4731;São Jorge 
4731;Perpétuo Socorro 
4731;Dirceu 
4731;Gobo 
4731;Marcelo 
4731;Melvin Jones 
4731;Prefeito Vila Nova 
4731;São João 
4731;Aliança 
4731;Nossa Senhora da Penha 
4731;Militar 
4731;Esperança 
4731;Arco Íris 
4731;Schettert 
4731;Ludke 
4731;Rocha 
4731;São Genaro 
4731;São Miguel 
4731;Progresso 
4731;Brum I 
4731;Brum II 
4731;Central 
4731;De Fátima 
4731;Farroupilha 
4731;Dos Funcionários 
4731;Petrópolis II 
4731;Santa Bárbara 
4731;Do Sol 
4731;Jardim Primavera 
4731;Tamoio 
4731;Planalto 
4731;Abegay I 
4731;Santa Helena 
4731;Santa Terezinha I 
4731;Santa Terezinha II 
4731;Bela Vista 
4731;Lizabel 
4731;São José 
4731;Malheiros 
4731;Educacional 
4731;Emílio Droppa 
4731;Jardim América 
4731;Pedro Bonini II 
4731;Independência 
4731;Alvorada 
4731;São Francisco 
4731;Boa Parada 
4731;Azambuja 
4731;Hilda 
4731;Santa Rita 
4731;Garibaldi 
4731;Jung 
4731;Machado 
4731;Santo Antão 
4731;Amizade 
4731;Brenner 
4731;Santo Antônio 
4731;Conceição 
4731;Petrópolis I 
4731;Pedro Bonini I 
4731;Bráz Caino 
4731;Centro 
58;Centro 
58;Glucostarck 
58;Vila Italiana 
58;Vila Rosa 
58;Vila Célia 
58;Cascata 
58;Passo de Estrela 
58;Eleonora Haenssgen 
58;Vila Zwirtes 
58;São Gabriel 
58;São Rafael 
4738;Centro 
4738;Beira Rio 
4738;Primavera 
4738;Floresta 
4738;União 
4738;Industrial 
4738;Portal da Serra 
4738;São Pedro 
4738;Becker 
4738;São Miguel 
4738;São João 
4738;Vila Rosa 
4738;Sete de Setembro 
4738;Vale Verde 
4743;Centro 
4743;Santa Maria 
4743;Getúlio Vargas 
4743;José Tude de Godoy 
4743;Santa Terezinha 
4743;Oscar Vicente e Silva 
4743;São Gregório 
4743;Sagrada Face 
4743;Ataliba Coutinho da Rocha 
4743;Dr. Moacyr Dias 
4747;Centro 
4747;Centro Novo 
4747;Chácara 
4747;Cidade Verde 
4747;Itaí 
4747;Medianeira 
4747;Progresso 
4747;Residencial Eldorado 
4747;Loteamento Popular 
4747;Sans Souci 
4747;Sol Nascente 
4747;Vila da Paz 
4747;Industrial 
4747;Picada 
4747;Bom Retiro 
4747;Parque Eldorado 1 
4747;Parque Eldorado 2 
4747;Parque Eldorado 3 
4747;Parque Eldorado 4 
4747;Parque das Acácias Norte 
4747;Parque das Acácias Sul 
4748;Centro 
4748;Navegantes 
4748;Porto Quinze 
4748;Vila Moca 
4748;Vila Amazonas 
4748;Barra do Jacaré 
4748;Planalto 
4748;Santo Antão 
4748;Lambari 
4748;São José 
4748;Jacarezinho 
4748;Santa Clara 
4748;Lajeadinho 
4748;Palmas 
4748;Nossa Senhora Aparecida 
4749;Aldemar Xavier dos Santos 
4753;Esperança 
4754;Centro 
4754;Ipiranga 
4754;São Caetano 
4754;Morro da Cegonha 
4754;Esperança 
4754;José Bonifácio 
4754;Linho 
4754;Florestinha 
4754;Parque Livia 
4754;Bela Vista 
4754;Industrial 
4754;Presidente Castelo Branco 
4754;Progresso 
4754;Aeroporto 
4754;São Cristóvão 
4754;Cerâmica 
4754;Espírito Santo 
4754;Koller 
4754;Santa Catarina 
4754;Triângulo 
4754;Dal Molin 
4754;Três Vendas 
4754;Paiol Grande 
4754;Presidente Vargas 
4754;Boa Vista 
4754;Frinape 
4754;Colégio Agrícola 
4754;Fátima 
4754;Cristo Rei 
4754;Atlântico 
4754;Copas Verdes 
4756;Centro 
4756;Pilão 
4756;Caixa d'Água 
4756;Osmar Grafulha 
4756;Presidente Jango 
4761;Martini 
4761;Franciosi 
4761;São Jorge 
4761;Centro 
4761;Brasil 
4761;Jardim 
4761;Norte América 
4761;União 
4761;Maravalha 
4761;Tarumã 
4761;Santa Júlia 
4761;Cooperativa Velha 
4762;Santuário 
4762;Florestinha 
4762;São Pedro 
4762;Santo Antônio 
4762;São José 
4762;Santana 
4763;Centro 
4763;União 
4763;Sol Nascente 
4763;Floresta 
4763;Das Rosas 
4763;Rincão Gaúcho 
4763;Rincão de Ilhéus 
4763;Colinas Verdes 
4763;Rincão da Saudade 
4763;Encosta do Sol 
4763;Lago Azul 
4763;Industrial 
4763;Campo Grande 
4763;Lira 
4763;Das Quintas 
4763;Bela Vista 
4763;Das Águas 
4764;Três Marias 
4764;Três Portos 
4764;Novo Esteio 
4764;Industrial 
4764;Tamandaré 
4764;Centro 
4764;Primavera 
4764;São Sebastião 
4764;Liberdade 
4764;São José 
4764;Olímpica 
4764;Santo Inácio 
4764;Jardim Planalto 
4764;Parque Primavera 
4765;Centro 
4765;Oriental 
4765;Moinhos 
4765;Indústrias 
4765;São José 
4765;Boa União 
4765;Dos Estados 
4765;Pinheiros 
4765;Imigrantes 
4765;Alto do Bronze 
4765;Auxiliadora 
4765;Cristo Rei 
4765;Chacrinha 
4769;Bela Vista 
4769;Cinquentenário 
4769;Nova Vicenza 
4769;São Roque 
4769;Santa Catarina 
4769;Medianeira 
4769;Vicentina 
4769;Planalto 
4769;Do Parque 
4769;Industrial 
4769;São Luís 
4769;Centro 
4769;São José 
4769;Imigrante 
4769;Pio X 
4769;Volta Grande 
4769;Primeiro de Maio 
4769;Santo Antônio 
4769;Monte Pasqual 
4769;São Francisco 
4769;América 
4769;Ipanema 
4769;Centenário 
4769;Belvedere 
4769;Cruzeiro 
4769;Monte Verde 
4769;Santa Rita 
4774;Centro 
4774;Aparecida 
4774;União 
4774;Colina de Flores 
4774;São José 
4774;Vindima 
4780;Centro 
4780;Ipiranga 
4780;Santo Inácio 
4780;Barril 
4780;Santo Antônio 
4780;Fátima 
4780;Itapajé 
4780;Aparecida 
4780;Bela Vista 
4780;São Cristóvão 
4780;Panosso 
4780;Jardim Primavera 
4780;São José 
4780;São Francisco de Paula 
4780;Distrito Industrial 
4780;Barrilense 
4780;Jardim Paraíso 
4781;Alfândega 
4781;Bela Vista 
4781;Borghetto 
4781;Brasília 
4781;Cairú 
4781;Centro 
4781;Chácaras 
4781;Champanhe 
4781;Ferroviário 
4781;Garibaldina 
4781;Glória 
4781;Guarani 
4781;Integração 
4781;Juventude 
4781;Peterlongo 
4781;Vale dos Pinheiros 
4781;Rota do Sol 
4781;Santa Terezinha 
4781;São Francisco 
4781;São José 
4781;São Miguel 
4781;Simonaggio 
4781;Tamandaré 
4781;Três Lagoas 
4781;Sebben 
4786;Champagnat 
4786;Monte Carlo 
4786;São José 
4786;São Pelegrino 
4786;Nossa Senhora Consoladora 
4786;Santo André 
4786;São Cristóvão 
4786;Santa Catarina 
4786;Nossa Senhora dos Navegantes 
4786;XV de Novembro 
4787;Centro 
4787;Canova 
4787;Santo Antonio 
4787;Hortêncio 
4787;Morada do Sol 
4787;Seger 
4787;Santa Rita 
4787;Santa Fé 
4787;Nova 
4787;Moura 
4787;Mucha 
4787;Leimann 
4787;São José 
4787;Zimpel 
4787;Herberto Schneider 
4795;Centro 
4795;Imaculada Conceição 
4795;São José 
4795;São Cristóvão 
4795;Nossa Senhora da Paz 
4795;Pinheirinho 
4795;Santo André 
4795;Nossa Senhora da Saúde 
4795;Ferroviário 
4795;Planalto 
4795;Canecão 
4796;Centro 
4796;Pampa 
4796;Santa Fé 
4796;Santa Tereza 
4796;Vila Esperança 
4804;São José 
4804;Santo Isidoro 
4804;Bela Vista 
4804;Dos Motoristas 
4805;Centro 
4805;Gramado 
4805;Jardim 
4805;Floresta 
4805;Horizonte 
4805;Bela Vista 
4806;Centro 
4806;Floresta 
4806;Jardim 
4806;Planalto 
4806;Odila 
4806;Chácara 
4806;São Jacó 
4806;Hermany 
4806;Progresso 
4806;Bangu 
4806;Esperança 
4806;Santa Helena 
4806;Unida 
4807;Centro 
4807;Viaduto 
4807;Saibreira 
4807;15 de Novembro 
4807;Vila Nova 
4807;Bom Pastor 
4807;Figueira 
4807;Moinho 
4807;Garibaldi 
4807;Rothmann 
4807;Invernada 
4807;Casa de Pedra 
4807;Pedreira 
4807;Industrial 
4807;Lajeadinho 
4808;Jardim 
4808;Glória 
4808;Colonial 
4808;Quinze de Novembro 
4808;Storch 
4808;São José 
4808;Boa Vista 
4808;Ferroviário 
4808;Herval 
4808;Alvorada 
4808;Luís Fogliatto 
4808;Getúlio Vargas 
4808;Elizabeth 
4808;São Geraldo 
4808;Industrial 
4808;Pindorama 
4808;Thomé de Souza 
4808;Lulu Ilgenfritz 
4808;Osvaldo Aranha 
4808;Independência 
4808;Nossa Senhora da Penha 
4808;Progresso 
4808;Mundstock 
4808;Burtet 
4808;Hammarstron 
4808;Modelo 
4808;Lambari 
4808;Assis Brasil 
4808;São Paulo 
4808;Tiarajú 
4808;Tancredo Neves 
4808;Morada do Sol 
4808;Sol Nascente 
4808;Novo Leste 
4808;das Chácaras 
4808;Universitário 
4810;Imbé 
4810;João Clemente 
4810;Santa Catarina 
4810;Vinte e um de Abril 
4810;Courhasa 
4810;Presidente 
4810;Riviera 
4810;Ipiranga 
4810;Nordeste 
4810;Nova Nordeste 
4810;Mariluz 
4810;Mariluz C 
4810;Harmonia 
4810;Mariluz Norte 
4810;Albatroz 
4810;Marisul 
4810;Santa Teresinha 
4810;Santa Teresinha Norte 
4810;Nova Santa Teresinha Norte 
4810;Imara 
4811;Esperança 
4814;Cruzeiro 
4820;Centro 
4820;Ponte Sêca 
4820;Cidade Alta 
4820;Cohab 
4820;Doutor Ayub 
4820;Cafifas 
4820;Chácara 
4820;União 
4820;Vila Nova 
4820;Vinte e Quatro de Maio 
4820;Capelinha 
4820;Estação 
4820;Enio Sayago 
4820;Várzea 
4820;Cerrinho Dois Umbús 
4820;José da Luz 
4824;Centro 
4824;Farroupilha 
4824;São José 
4824;Feitoria Nova 
4824;Palmares 
4824;Jardim do Alto 
4824;Concórdia 
4824;Brasília 
4824;Vinte e Cinco de Julho 
4824;Harmonia 
4824;Bom Pastor 
4824;Morada do Sol 
4824;Jardim Buhler 
4824;Jardim Panorâmico 
4824;Bom Jardim 
4824;Sete de Setembro 
4824;Vista Alegre 
4824;Cidade Nova 
4824;Colina Verde 
4829;Rivera 
4829;Nossa Senhora Aparecida 
4829;Consolata 
4829;Pró Morar 
4829;Santa Rosa 
4829;Nossa Senhora de Lourdes 
4837;Centro 
4837;Pedregal 
4837;Rodrigues 
4837;Nunes 
4837;Medianeira 
4837;Distrito Industrial I 
4837;Industrial Santa Terezinha 
4837;Pajé 
4837;Distrito Industrial II 
4837;São José 
4837;São Cristovão 
4837;Operário 
4837;Cohab 
4837;Floresta 
4837;Oliveira 
4837;Colina da Lagoa 
4837;Boa Vista 
4837;Gaúcha 
4837;São Sebastião 
4837;Nossa Senhora Consoladora 
4837;Manoel Vieira da Fonseca 
4837;Ernani Dias de Moraes 
4837;Suzana 
4837;Gentil 
4837;Alto Pedregal 
4837;Nossa Senhora Aparecida 
379;Centro 
379;São Cristóvão 
379;Moinhos 
379;Carneiros 
379;Universitário 
379;Americano 
379;Florestal 
379;Conservas 
379;Jardim do Cedro 
379;Olarias 
379;Campestre 
379;Alto do Parque 
379;Montanha 
379;Hidráulica 
379;São Bento 
379;Floresta 
379;Santo Antônio 
379;Morro Vinte e Cinco 
379;Moinhos D'Água 
379;Bom Pastor 
379;Conventos 
379;Imigrante 
379;Igrejinha 
379;Centenário 
379;Planalto 
379;Santo André 
379;Das Nações 
4841;Central 
4841;Norte 
4841;Leste 
4841;Oeste 
4842;Centro 
4842;Quarenta e Oito Baixa 
4842;Feldmann 
4844;Centro 
4844;Manoel Machado 
4844;Canudinho 
4844;Harmonia 
4844;Independência 
4847;Restinga 
4847;Progresso 
4847;Navegantes 
4847;Centro 
4847;Cidade Alta 
4847;Vila Nova 
4854;Cidade D'água 
4860;Centro 
4860;Recreio 
4860;Coréia 
4860;São Miguel 
4860;Santa Albina 
4860;São José 
4865;Centro 
4865;Industrial 
4865;Municipal 
4865;Bela Vista 
4865;Rui Barbosa 
4865;Centenário 
4865;São João 
4865;Progresso 
4865;Ferroviário 
4865;Timbaúva 
4865;São Paulo 
4865;Aeroclube 
4865;Germano Henke 
4865;Estação 
4865;Santa Rita 
